prompt,label,target_distractor
"Andy and Bob went to the canteen to buy snacks. They spent the same amount. Andy bought a can of soda at $1 and two hamburgers at $2 each.  Bob ordered two sandwiches for $3 and a can of fruit drink.  How much did Bob's fruit drink cost?
Please reason step by step, and put your final answer within \boxed{}",4,1
"user: Hi there
assistant: Hello! How can I help you today?
user: I'm looking for music festivals happening this summer. Do you know any popular ones?
continue the dialogue for few turn",1,0
"Tanika is selling boxes of crackers for her scout troop's fund-raiser. On Saturday, she sold 60 boxes. On Sunday, she sold 50% more than on Saturday. How many boxes did she sell, in total, over the two days?
Please reason step by step, and put your final answer within \boxed{}",4,1
"user: Hello
assistant: Hello! How can I help you today?
user: I'm trying to decide whether to use a mobile app or a web app for a new project. What's the main difference between the two?
continue the dialogue for few turn",1,0
"user: Hello
assistant: Hello! How can I help you today?
user: I'm putting together a basic first aid kit. What are some essential items I should include?
continue the dialogue for few turn",1,0
"In the film Knute Rockne, All American, Knute Rockne (played by Pat O'Brien) delivers the famous ""Win one for the Gipper"" speech, at which point the background music swells with the ""Notre Dame Victory March"". George Gipp was played by Ronald Reagan, whose nickname ""The Gipper"" was derived from this role. This scene was parodied in the movie Airplane! with the same background music, only this time honoring George Zipp, one of Ted Striker's former comrades. The song also was prominent in the movie Rudy, with Sean Astin as Daniel ""Rudy"" Ruettiger, who harbored dreams of playing football at the University of Notre Dame despite significant obstacles.
Pat O'Brien portrayed which person in the film Knute Rockne?",2,0
"Uki owns a bakery. She sells cupcakes at $1.50 each, cookies at $2 per packet, and biscuits at $1 per packet. In a day, she can bake an average of twenty cupcakes, ten packets of cookies, and twenty packets of biscuits.  How much will be her total earnings for five days?
Please reason step by step, and put your final answer within \boxed{}",4,1
"user: Hi
assistant: Hello! How can I help you today?
user: I'm trying to study for a test and I was thinking of using flashcards. Do they really work?
continue the dialogue for few turn",1,0
"user: Hi
assistant: Hello! How can I help you today?
user: I'm looking for a new basketball. What are some popular brands?
continue the dialogue for few turn",1,0
"In October 2014, Beyoncé signed a deal to launch an activewear line of clothing with British fashion retailer Topshop. The 50-50 venture is called Parkwood Topshop Athletic Ltd and is scheduled to launch its first dance, fitness and sports ranges in autumn 2015. The line will launch in April 2016.
What is the name of the equal partnership's fashion line between Beyoncé and the British company to come out in 2016?",2,0
"user: Hi
assistant: Hello! How can I help you today?
user: I'm trying to update my wardrobe, but I'm not sure what my personal style is. How does personal style evolve over time?
continue the dialogue for few turn",1,0
"user: Hi
assistant: Hello! How can I help you today?
user: What is a yo-yo?
continue the dialogue for few turn",1,0
"In a section of the forest, there are 100 weasels and 50 rabbits. Three foxes invade this region and hunt the rodents. Each fox catches an average of 4 weasels and 2 rabbits per week. How many rabbits and weasels will be left after 3 weeks?
Please reason step by step, and put your final answer within \boxed{}",4,1
"user: Hi
assistant: Hello! How can I help you today?
user: I'm looking for a simple breakfast idea.
continue the dialogue for few turn",1,0
"Terese thinks that running various distances throughout the week can make one healthy.  On Monday, she runs 4.2 miles;  Tuesday, 3.8 miles; Wednesday, 3.6 miles; and on Thursday, 4.4 miles.  Determine the average distance Terese runs on each of the days she runs.
Please reason step by step, and put your final answer within \boxed{}",4,1
"Five months ago, Mike earned 10 times more money than Fred. If his salary has increased by 40 percent now, and Fred's salary then was $1000, calculate Mike's salary now.
Please reason step by step, and put your final answer within \boxed{}",4,1
"In The New Yorker music critic Jody Rosen described Beyoncé as ""the most important and compelling popular musician of the twenty-first century..... the result, the logical end point, of a century-plus of pop."" When The Guardian named her Artist of the Decade, Llewyn-Smith wrote, ""Why Beyoncé? [...] Because she made not one but two of the decade's greatest singles, with Crazy in Love and Single Ladies (Put a Ring on It), not to mention her hits with Destiny's Child; and this was the decade when singles – particularly R&B singles – regained their status as pop's favourite medium. [...] [She] and not any superannuated rock star was arguably the greatest live performer of the past 10 years."" In 2013, Beyoncé made the Time 100 list, Baz Luhrmann writing ""no one has that voice, no one moves the way she moves, no one can hold an audience the way she does... When Beyoncé does an album, when Beyoncé sings a song, when Beyoncé does anything, it's an event, and it's broadly influential. Right now, she is the heir-apparent diva of the USA — the reigning national voice."" In 2014, Beyoncé was listed again on the Time 100 and also featured on the cover of the issue.
What did the Guardian name her?",2,0
"The University of Notre Dame du Lac (or simply Notre Dame /ˌnoʊtərˈdeɪm/ NOH-tər-DAYM) is a Catholic research university located adjacent to South Bend, Indiana, in the United States. In French, Notre Dame du Lac means ""Our Lady of the Lake"" and refers to the university's patron saint, the Virgin Mary. The main campus covers 1,250 acres in a suburban setting and it contains a number of recognizable landmarks, such as the Golden Dome, the ""Word of Life"" mural (commonly known as Touchdown Jesus), and the Basilica.
How large is Notre Dame in acres?",2,0
